,Year,Geography,GeographyType,Indicator,Value,ValueType
5078,2019,Rhea,County,Clonazepam,3042,Count
5079,2019,Rhea,County,Diazepam,2264,Count
5080,2019,Rhea,County,Lorazepam,3451,Count
5081,2019,Rhea,County,All Opioids for Pain,41782,Count
5082,2019,Rhea,County,Hydrocodone,18570,Count
5083,2019,Rhea,County,Oxycodone,12220,Count
5084,2019,Rhea,County,Tramadol,5829,Count
5103,2019,Roane,County,All Benzodiazepines,29406,Count
5104,2019,Roane,County,Alprazolam,11986,Count
5105,2019,Roane,County,Clonazepam,6688,Count
5106,2019,Roane,County,Diazepam,2965,Count
5107,2019,Roane,County,Lorazepam,5787,Count
5108,2019,Roane,County,All Opioids for Pain,57927,Count
5109,2019,Roane,County,Hydrocodone,22228,Count
5110,2019,Roane,County,Oxycodone,21514,Count
5111,2019,Roane,County,Tramadol,6764,Count
5130,2019,Robertson,County,All Benzodiazepines,36351,Count
5131,2019,Robertson,County,Alprazolam,15534,Count
5132,2019,Robertson,County,Clonazepam,7838,Count
5133,2019,Robertson,County,Diazepam,4489,Count
5134,2019,Robertson,County,Lorazepam,5259,Count
5135,2019,Robertson,County,All Opioids for Pain,63753,Count
5136,2019,Robertson,County,Hydrocodone,26246,Count
5137,2019,Robertson,County,Oxycodone,20943,Count
5138,2019,Robertson,County,Tramadol,9091,Count
5157,2019,Rutherford,County,All Benzodiazepines,105695,Count
5158,2019,Rutherford,County,Alprazolam,39415,Count
5159,2019,Rutherford,County,Clonazepam,25131,Count
5160,2019,Rutherford,County,Diazepam,15853,Count
5161,2019,Rutherford,County,Lorazepam,17997,Count
5162,2019,Rutherford,County,All Opioids for Pain,206421,Count
5163,2019,Rutherford,County,Hydrocodone,81885,Count
5164,2019,Rutherford,County,Oxycodone,71676,Count
5165,2019,Rutherford,County,Tramadol,28192,Count
5184,2019,Scott,County,All Benzodiazepines,11325,Count
5185,2019,Scott,County,Alprazolam,4115,Count
5186,2019,Scott,County,Clonazepam,2678,Count
5187,2019,Scott,County,Diazepam,1201,Count
5188,2019,Scott,County,Lorazepam,2650,Count
5189,2019,Scott,County,All Opioids for Pain,24191,Count
5190,2019,Scott,County,Hydrocodone,9896,Count
5191,2019,Scott,County,Oxycodone,9361,Count
5192,2019,Scott,County,Tramadol,2972,Count
5211,2019,Sequatchie,County,All Benzodiazepines,8149,Count
5212,2019,Sequatchie,County,Alprazolam,2721,Count
5213,2019,Sequatchie,County,Clonazepam,2031,Count
5214,2019,Sequatchie,County,Diazepam,1189,Count
5215,2019,Sequatchie,County,Lorazepam,1573,Count
5216,2019,Sequatchie,County,All Opioids for Pain,18500,Count
5217,2019,Sequatchie,County,Hydrocodone,7964,Count
5218,2019,Sequatchie,County,Oxycodone,5924,Count
5219,2019,Sequatchie,County,Tramadol,2819,Count
5238,2019,Sevier,County,All Benzodiazepines,43894,Count
5239,2019,Sevier,County,Alprazolam,16022,Count
5240,2019,Sevier,County,Clonazepam,11343,Count
5241,2019,Sevier,County,Diazepam,6783,Count
5242,2019,Sevier,County,Lorazepam,6863,Count
5243,2019,Sevier,County,All Opioids for Pain,74877,Count
5244,2019,Sevier,County,Hydrocodone,30923,Count
5245,2019,Sevier,County,Oxycodone,21829,Count
5246,2019,Sevier,County,Tramadol,12937,Count
5265,2019,Shelby,County,All Benzodiazepines,274275,Count
5266,2019,Shelby,County,Alprazolam,126918,Count
5267,2019,Shelby,County,Clonazepam,53762,Count
5268,2019,Shelby,County,Diazepam,26332,Count
5269,2019,Shelby,County,Lorazepam,45243,Count
5270,2019,Shelby,County,All Opioids for Pain,469956,Count
5271,2019,Shelby,County,Hydrocodone,200986,Count
5272,2019,Shelby,County,Oxycodone,136834,Count
5273,2019,Shelby,County,Tramadol,77631,Count
5292,2019,Smith,County,All Benzodiazepines,14117,Count
5293,2019,Smith,County,Alprazolam,6296,Count
5294,2019,Smith,County,Clonazepam,2572,Count
5295,2019,Smith,County,Diazepam,2277,Count
5296,2019,Smith,County,Lorazepam,2237,Count
5297,2019,Smith,County,All Opioids for Pain,22936,Count
5298,2019,Smith,County,Hydrocodone,9489,Count
5299,2019,Smith,County,Oxycodone,8951,Count
5300,2019,Smith,County,Tramadol,2144,Count
5373,2019,Stewart,County,All Benzodiazepines,6743,Count
5374,2019,Stewart,County,Alprazolam,3146,Count
5375,2019,Stewart,County,Clonazepam,807,Count
5376,2019,Stewart,County,Diazepam,966,Count
5377,2019,Stewart,County,Lorazepam,1419,Count
5378,2019,Stewart,County,All Opioids for Pain,13970,Count
5379,2019,Stewart,County,Hydrocodone,5921,Count
5380,2019,Stewart,County,Oxycodone,4827,Count
5381,2019,Stewart,County,Tramadol,1506,Count
5400,2019,Sullivan,County,All Benzodiazepines,102520,Count
5401,2019,Sullivan,County,Alprazolam,37141,Count
5402,2019,Sullivan,County,Clonazepam,32360,Count
5403,2019,Sullivan,County,Diazepam,10226,Count
5404,2019,Sullivan,County,Lorazepam,18226,Count
5405,2019,Sullivan,County,All Opioids for Pain,154659,Count
5406,2019,Sullivan,County,Hydrocodone,63174,Count
5407,2019,Sullivan,County,Oxycodone,52516,Count
5408,2019,Sullivan,County,Tramadol,23930,Count
5454,2019,Sumner,County,All Benzodiazepines,81901,Count
5455,2019,Sumner,County,Alprazolam,32617,Count
5456,2019,Sumner,County,Clonazepam,18873,Count
5457,2019,Sumner,County,Diazepam,10252,Count
5458,2019,Sumner,County,Lorazepam,13682,Count
5459,2019,Sumner,County,All Opioids for Pain,148931,Count
5460,2019,Sumner,County,Hydrocodone,59967,Count
5461,2019,Sumner,County,Oxycodone,49016,Count
5462,2019,Sumner,County,Tramadol,22588,Count
5508,2019,Tipton,County,All Benzodiazepines,30731,Count
5509,2019,Tipton,County,Alprazolam,15532,Count
5510,2019,Tipton,County,Clonazepam,6643,Count
5511,2019,Tipton,County,Diazepam,2634,Count
5512,2019,Tipton,County,Lorazepam,3915,Count
5513,2019,Tipton,County,All Opioids for Pain,51323,Count
5514,2019,Tipton,County,Hydrocodone,24980,Count
5515,2019,Tipton,County,Oxycodone,14104,Count
5516,2019,Tipton,County,Tramadol,7185,Count
5535,2019,Trousdale,County,All Benzodiazepines,5220,Count
5536,2019,Trousdale,County,Alprazolam,2630,Count
5537,2019,Trousdale,County,Clonazepam,853,Count
5538,2019,Trousdale,County,Diazepam,650,Count
5539,2019,Trousdale,County,Lorazepam,824,Count
5540,2019,Trousdale,County,All Opioids for Pain,10348,Count
5541,2019,Trousdale,County,Hydrocodone,4823,Count
5542,2019,Trousdale,County,Oxycodone,3703,Count
5543,2019,Trousdale,County,Tramadol,1069,Count
5562,2019,Unicoi,County,All Benzodiazepines,17111,Count
5563,2019,Unicoi,County,Alprazolam,5858,Count
5564,2019,Unicoi,County,Clonazepam,5018,Count
5565,2019,Unicoi,County,Diazepam,2324,Count
5566,2019,Unicoi,County,Lorazepam,3077,Count
5567,2019,Unicoi,County,All Opioids for Pain,24327,Count
5568,2019,Unicoi,County,Hydrocodone,10765,Count
5569,2019,Unicoi,County,Oxycodone,6731,Count
5570,2019,Unicoi,County,Tramadol,4711,Count
5589,2019,Union,County,All Benzodiazepines,10112,Count
5590,2019,Union,County,Alprazolam,4629,Count
5591,2019,Union,County,Clonazepam,1960,Count
5592,2019,Union,County,Diazepam,1259,Count
5593,2019,Union,County,Lorazepam,1586,Count
5594,2019,Union,County,All Opioids for Pain,20787,Count
5595,2019,Union,County,Hydrocodone,8037,Count
5596,2019,Union,County,Oxycodone,6825,Count
5597,2019,Union,County,Tramadol,2972,Count
5643,2019,Van Buren,County,All Benzodiazepines,4404,Count
5644,2019,Van Buren,County,Alprazolam,1461,Count
5645,2019,Van Buren,County,Clonazepam,827,Count
5646,2019,Van Buren,County,Diazepam,700,Count
5647,2019,Van Buren,County,Lorazepam,1227,Count
5648,2019,Van Buren,County,All Opioids for Pain,6283,Count
5649,2019,Van Buren,County,Hydrocodone,2897,Count
5650,2019,Van Buren,County,Oxycodone,1774,Count
5651,2019,Van Buren,County,Tramadol,794,Count
5670,2019,Warren,County,All Benzodiazepines,27749,Count
5671,2019,Warren,County,Alprazolam,12110,Count
5672,2019,Warren,County,Clonazepam,4962,Count
5673,2019,Warren,County,Diazepam,3503,Count
5674,2019,Warren,County,Lorazepam,5392,Count
5675,2019,Warren,County,All Opioids for Pain,47456,Count
5676,2019,Warren,County,Hydrocodone,22114,Count
5677,2019,Warren,County,Oxycodone,14547,Count
5678,2019,Warren,County,Tramadol,5394,Count
5697,2019,Washington,County,All Benzodiazepines,83014,Count
5698,2019,Washington,County,Alprazolam,29533,Count
5699,2019,Washington,County,Clonazepam,27583,Count
5700,2019,Washington,County,Diazepam,9224,Count
5701,2019,Washington,County,Lorazepam,12682,Count
5702,2019,Washington,County,All Opioids for Pain,113585,Count
5703,2019,Washington,County,Hydrocodone,46662,Count
5704,2019,Washington,County,Oxycodone,34784,Count
5705,2019,Washington,County,Tramadol,20858,Count
5724,2019,Wayne,County,All Benzodiazepines,11898,Count
5725,2019,Wayne,County,Alprazolam,4419,Count
5726,2019,Wayne,County,Clonazepam,2143,Count
5727,2019,Wayne,County,Diazepam,1543,Count
5728,2019,Wayne,County,Lorazepam,2597,Count
5729,2019,Wayne,County,All Opioids for Pain,22208,Count
5730,2019,Wayne,County,Hydrocodone,11987,Count
5731,2019,Wayne,County,Oxycodone,5651,Count
5732,2019,Wayne,County,Tramadol,2770,Count
5751,2019,Weakley,County,All Benzodiazepines,20122,Count
5752,2019,Weakley,County,Alprazolam,8523,Count
5753,2019,Weakley,County,Clonazepam,3552,Count
5754,2019,Weakley,County,Diazepam,2081,Count
5755,2019,Weakley,County,Lorazepam,4461,Count
5756,2019,Weakley,County,All Opioids for Pain,35414,Count
5757,2019,Weakley,County,Hydrocodone,19007,Count
5758,2019,Weakley,County,Oxycodone,8000,Count
5759,2019,Weakley,County,Tramadol,4729,Count
5805,2019,White,County,All Benzodiazepines,13290,Count
5806,2019,White,County,Alprazolam,4857,Count
5807,2019,White,County,Clonazepam,2847,Count
5808,2019,White,County,Diazepam,2065,Count
5809,2019,White,County,Lorazepam,2746,Count
5810,2019,White,County,All Opioids for Pain,27557,Count
5811,2019,White,County,Hydrocodone,10641,Count
5812,2019,White,County,Oxycodone,10100,Count
5813,2019,White,County,Tramadol,3455,Count
5832,2019,Williamson,County,All Benzodiazepines,81165,Count
5833,2019,Williamson,County,Alprazolam,31437,Count
5834,2019,Williamson,County,Clonazepam,18763,Count
5835,2019,Williamson,County,Diazepam,10124,Count
5836,2019,Williamson,County,Lorazepam,14836,Count
5837,2019,Williamson,County,All Opioids for Pain,101275,Count
5838,2019,Williamson,County,Hydrocodone,41298,Count
5839,2019,Williamson,County,Oxycodone,29758,Count
5840,2019,Williamson,County,Tramadol,18847,Count
5859,2019,Wilson,County,All Benzodiazepines,61720,Count
5860,2019,Wilson,County,Alprazolam,24586,Count
5861,2019,Wilson,County,Clonazepam,13559,Count
5862,2019,Wilson,County,Diazepam,8361,Count
5863,2019,Wilson,County,Lorazepam,10472,Count
5864,2019,Wilson,County,All Opioids for Pain,106547,Count
5865,2019,Wilson,County,Hydrocodone,44238,Count
5866,2019,Wilson,County,Oxycodone,34024,Count
5867,2019,Wilson,County,Tramadol,16583,Count
5886,2020,Anderson,County,All Benzodiazepines,38054,Count
5887,2020,Anderson,County,Alprazolam,13357,Count
5888,2020,Anderson,County,Clonazepam,9387,Count
5889,2020,Anderson,County,Diazepam,4113,Count
5890,2020,Anderson,County,Lorazepam,8074,Count
5891,2020,Anderson,County,All Opioids for Pain,71573,Count
5892,2020,Anderson,County,Hydrocodone,27586,Count
5893,2020,Anderson,County,Oxycodone,26437,Count
5894,2020,Anderson,County,Tramadol,9791,Count
5913,2020,Bedford,County,All Benzodiazepines,20059,Count
5914,2020,Bedford,County,Alprazolam,10355,Count
5915,2020,Bedford,County,Clonazepam,3278,Count
5916,2020,Bedford,County,Diazepam,2509,Count
5917,2020,Bedford,County,Lorazepam,2467,Count
5918,2020,Bedford,County,All Opioids for Pain,38616,Count
5919,2020,Bedford,County,Hydrocodone,17307,Count
5920,2020,Bedford,County,Oxycodone,12197,Count
5921,2020,Bedford,County,Tramadol,5561,Count
5940,2020,Benton,County,All Benzodiazepines,10340,Count
5941,2020,Benton,County,Alprazolam,5407,Count
5942,2020,Benton,County,Clonazepam,1622,Count
5943,2020,Benton,County,Diazepam,1298,Count
5944,2020,Benton,County,Lorazepam,1123,Count
5945,2020,Benton,County,All Opioids for Pain,19743,Count
5946,2020,Benton,County,Hydrocodone,9716,Count
5947,2020,Benton,County,Oxycodone,5187,Count
5948,2020,Benton,County,Tramadol,2455,Count
5967,2020,Bledsoe,County,All Benzodiazepines,7182,Count
5968,2020,Bledsoe,County,Alprazolam,3133,Count
5969,2020,Bledsoe,County,Clonazepam,1193,Count
5970,2020,Bledsoe,County,Diazepam,1125,Count
5971,2020,Bledsoe,County,Lorazepam,1313,Count
5972,2020,Bledsoe,County,All Opioids for Pain,16455,Count
5973,2020,Bledsoe,County,Hydrocodone,7324,Count
5974,2020,Bledsoe,County,Oxycodone,5219,Count
5975,2020,Bledsoe,County,Tramadol,2011,Count
5994,2020,Blount,County,All Benzodiazepines,57787,Count
5995,2020,Blount,County,Alprazolam,20648,Count
5996,2020,Blount,County,Clonazepam,14888,Count
5997,2020,Blount,County,Diazepam,6913,Count
5998,2020,Blount,County,Lorazepam,9949,Count
5999,2020,Blount,County,All Opioids for Pain,96809,Count
6000,2020,Blount,County,Hydrocodone,37744,Count
6001,2020,Blount,County,Oxycodone,29234,Count
6002,2020,Blount,County,Tramadol,17517,Count
6021,2020,Bradley,County,All Benzodiazepines,59512,Count
6022,2020,Bradley,County,Alprazolam,29623,Count
6023,2020,Bradley,County,Clonazepam,10351,Count
6024,2020,Bradley,County,Diazepam,5348,Count
6025,2020,Bradley,County,Lorazepam,10892,Count
6026,2020,Bradley,County,All Opioids for Pain,91553,Count
6027,2020,Bradley,County,Hydrocodone,41323,Count
6028,2020,Bradley,County,Oxycodone,25741,Count
6029,2020,Bradley,County,Tramadol,14379,Count
6048,2020,Campbell,County,All Benzodiazepines,24882,Count
6049,2020,Campbell,County,Alprazolam,9072,Count
6050,2020,Campbell,County,Clonazepam,6326,Count
6051,2020,Campbell,County,Diazepam,2182,Count
6052,2020,Campbell,County,Lorazepam,6094,Count
6053,2020,Campbell,County,All Opioids for Pain,45422,Count
6054,2020,Campbell,County,Hydrocodone,16038,Count
6055,2020,Campbell,County,Oxycodone,18611,Count
6056,2020,Campbell,County,Tramadol,4949,Count
6075,2020,Cannon,County,All Benzodiazepines,8958,Count
6076,2020,Cannon,County,Alprazolam,4027,Count
6077,2020,Cannon,County,Clonazepam,1919,Count
6078,2020,Cannon,County,Diazepam,1066,Count
6079,2020,Cannon,County,Lorazepam,1296,Count
6080,2020,Cannon,County,All Opioids for Pain,15292,Count
6081,2020,Cannon,County,Hydrocodone,6262,Count
6082,2020,Cannon,County,Oxycodone,5621,Count
6083,2020,Cannon,County,Tramadol,1466,Count
6102,2020,Carroll,County,All Benzodiazepines,17655,Count
6103,2020,Carroll,County,Alprazolam,8325,Count
6104,2020,Carroll,County,Clonazepam,3865,Count
6105,2020,Carroll,County,Diazepam,1553,Count
6106,2020,Carroll,County,Lorazepam,2828,Count
6107,2020,Carroll,County,All Opioids for Pain,32125,Count
6108,2020,Carroll,County,Hydrocodone,17576,Count
6109,2020,Carroll,County,Oxycodone,7007,Count
6110,2020,Carroll,County,Tramadol,4334,Count
6129,2020,Carter,County,All Benzodiazepines,43694,Count
6130,2020,Carter,County,Alprazolam,15143,Count
6131,2020,Carter,County,Clonazepam,15654,Count
6132,2020,Carter,County,Diazepam,4947,Count
6133,2020,Carter,County,Lorazepam,6380,Count
6134,2020,Carter,County,All Opioids for Pain,54781,Count
6135,2020,Carter,County,Hydrocodone,22141,Count
6136,2020,Carter,County,Oxycodone,16781,Count
6137,2020,Carter,County,Tramadol,10289,Count
6183,2020,Cheatham,County,All Benzodiazepines,21231,Count
6184,2020,Cheatham,County,Alprazolam,8330,Count
6185,2020,Cheatham,County,Clonazepam,5461,Count
6186,2020,Cheatham,County,Diazepam,3276,Count
6187,2020,Cheatham,County,Lorazepam,2981,Count
6188,2020,Cheatham,County,All Opioids for Pain,37167,Count
6189,2020,Cheatham,County,Hydrocodone,14994,Count
6190,2020,Cheatham,County,Oxycodone,12536,Count
6191,2020,Cheatham,County,Tramadol,5456,Count
6210,2020,Chester,County,All Benzodiazepines,9792,Count
6211,2020,Chester,County,Alprazolam,5745,Count
6212,2020,Chester,County,Clonazepam,1906,Count
6213,2020,Chester,County,Diazepam,687,Count
6214,2020,Chester,County,Lorazepam,1031,Count
6215,2020,Chester,County,All Opioids for Pain,15793,Count
6216,2020,Chester,County,Hydrocodone,7625,Count
6217,2020,Chester,County,Oxycodone,3618,Count
6218,2020,Chester,County,Tramadol,2460,Count
6237,2020,Claiborne,County,All Benzodiazepines,19356,Count
6238,2020,Claiborne,County,Alprazolam,8480,Count
6239,2020,Claiborne,County,Clonazepam,4286,Count
6240,2020,Claiborne,County,Diazepam,2794,Count
6241,2020,Claiborne,County,Lorazepam,3154,Count
6242,2020,Claiborne,County,All Opioids for Pain,37461,Count
6243,2020,Claiborne,County,Hydrocodone,20022,Count
6244,2020,Claiborne,County,Oxycodone,8316,Count
6245,2020,Claiborne,County,Tramadol,4524,Count
6264,2020,Clay,County,All Benzodiazepines,3599,Count
6265,2020,Clay,County,Alprazolam,1381,Count
6266,2020,Clay,County,Clonazepam,831,Count
6267,2020,Clay,County,Diazepam,574,Count
6268,2020,Clay,County,Lorazepam,636,Count
6269,2020,Clay,County,All Opioids for Pain,9105,Count
6270,2020,Clay,County,Hydrocodone,2844,Count
6271,2020,Clay,County,Oxycodone,4294,Count
6272,2020,Clay,County,Tramadol,935,Count
6291,2020,Cocke,County,All Benzodiazepines,21944,Count
6292,2020,Cocke,County,Alprazolam,8410,Count
6293,2020,Cocke,County,Clonazepam,6006,Count
6294,2020,Cocke,County,Diazepam,3160,Count
6295,2020,Cocke,County,Lorazepam,3113,Count
6296,2020,Cocke,County,All Opioids for Pain,45247,Count
6297,2020,Cocke,County,Hydrocodone,21435,Count
6298,2020,Cocke,County,Oxycodone,14070,Count
6299,2020,Cocke,County,Tramadol,4800,Count
6318,2020,Coffee,County,All Benzodiazepines,32930,Count
6319,2020,Coffee,County,Alprazolam,15728,Count
6320,2020,Coffee,County,Clonazepam,5592,Count
6321,2020,Coffee,County,Diazepam,3731,Count
6322,2020,Coffee,County,Lorazepam,5991,Count
6323,2020,Coffee,County,All Opioids for Pain,56817,Count
6324,2020,Coffee,County,Hydrocodone,23656,Count
6325,2020,Coffee,County,Oxycodone,19962,Count
6326,2020,Coffee,County,Tramadol,6510,Count
6345,2020,Crockett,County,All Benzodiazepines,11602,Count
6346,2020,Crockett,County,Alprazolam,7050,Count
6347,2020,Crockett,County,Clonazepam,1401,Count
6348,2020,Crockett,County,Diazepam,710,Count
6349,2020,Crockett,County,Lorazepam,1696,Count
6350,2020,Crockett,County,All Opioids for Pain,12122,Count
6351,2020,Crockett,County,Hydrocodone,5952,Count
6352,2020,Crockett,County,Oxycodone,2483,Count
6353,2020,Crockett,County,Tramadol,2618,Count
6372,2020,Cumberland,County,All Benzodiazepines,27923,Count
6373,2020,Cumberland,County,Alprazolam,12131,Count
6374,2020,Cumberland,County,Clonazepam,5118,Count
6375,2020,Cumberland,County,Diazepam,3437,Count
6376,2020,Cumberland,County,Lorazepam,4981,Count
6377,2020,Cumberland,County,All Opioids for Pain,59113,Count
6378,2020,Cumberland,County,Hydrocodone,18393,Count
6379,2020,Cumberland,County,Oxycodone,24492,Count
6380,2020,Cumberland,County,Tramadol,8478,Count
6399,2020,Davidson,County,All Benzodiazepines,209909,Count
6400,2020,Davidson,County,Alprazolam,82174,Count
6401,2020,Davidson,County,Clonazepam,50255,Count
6402,2020,Davidson,County,Diazepam,27635,Count
6403,2020,Davidson,County,Lorazepam,34511,Count
6404,2020,Davidson,County,All Opioids for Pain,354546,Count
6405,2020,Davidson,County,Hydrocodone,148000,Count
6406,2020,Davidson,County,Oxycodone,116658,Count
6407,2020,Davidson,County,Tramadol,54322,Count
6426,2020,Decatur,County,All Benzodiazepines,9111,Count
6427,2020,Decatur,County,Alprazolam,5149,Count
6428,2020,Decatur,County,Clonazepam,1668,Count
6429,2020,Decatur,County,Diazepam,771,Count
6430,2020,Decatur,County,Lorazepam,1081,Count
6431,2020,Decatur,County,All Opioids for Pain,13248,Count
6432,2020,Decatur,County,Hydrocodone,6159,Count
6433,2020,Decatur,County,Oxycodone,3398,Count
6434,2020,Decatur,County,Tramadol,2326,Count
6453,2020,DeKalb,County,All Benzodiazepines,11480,Count
6454,2020,DeKalb,County,Alprazolam,4386,Count
